algorithm,k,c,d,i,ari,obj,t
gmm_hg,3,-0.1,40,12,0.007103149,-125.8139837,0.989572969
gmm_shrunk,3,-0.1,40,12,0.08257784,-148.5321959,0.012707686
gmm_ms_shrunk,3,-0.1,40,12,0.349558759,-147.9480449,3.90496233
gmm_rs_shrunk,3,-0.1,40,12,0.415160772,-147.1930733,1.651168136
gmm_hg_shrunk,3,-0.1,40,12,0.585511565,-146.7120766,2.144994935
gmm_oas,3,-0.1,40,12,0.087580011,-148.7503681,0.00879256
gmm_ms_oas,3,-0.1,40,12,0.312120442,-148.1663312,5.111413213
gmm_rs_oas,3,-0.1,40,12,0.053139218,-147.9595339,1.214328405
gmm_hg_oas,3,-0.1,40,12,0.403240313,-147.6600717,1.076509206
gmm_ledoitwolf,3,-0.1,40,12,0.090096907,-149.3349246,0.018065675
gmm_ms_ledoitwolf,3,-0.1,40,12,0.297650711,-148.6471916,10.10935473
gmm_rs_ledoitwolf,3,-0.1,40,12,0.008394039,-149.0263369,0.714015468
gmm_hg_ledoitwolf,3,-0.1,40,12,0.026041565,-148.7882908,3.020994044
kmeans,3,-0.1,40,13,0.664577086,1.28E+06,0.001928583
kmeans_ms,3,-0.1,40,13,0.671389513,1.28E+06,0.80829521
kmeans_rs,3,-0.1,40,13,0.680123396,1.28E+06,0.329525917
kmeans_hg,3,-0.1,40,13,0.687995493,1.28E+06,0.246693147
gmm,3,-0.1,40,13,0.102866505,-143.8157764,0.026460945
gmm_ms,3,-0.1,40,13,0.013251169,-121.809673,3.670585439
gmm_rs,3,-0.1,40,13,0.018091277,-127.1469682,1.556091213
gmm_hg,3,-0.1,40,13,0.037525907,-121.7048816,1.016293734
gmm_shrunk,3,-0.1,40,13,0.188917037,-144.1845669,0.01566313
gmm_ms_shrunk,3,-0.1,40,13,0.458524429,-143.0687769,4.391997404
gmm_rs_shrunk,3,-0.1,40,13,0.461523297,-142.8306497,1.539075628
gmm_hg_shrunk,3,-0.1,40,13,0.493682476,-142.5745866,1.896295478
gmm_oas,3,-0.1,40,13,0.306051303,-144.2951848,0.021010273
gmm_ms_oas,3,-0.1,40,13,0.454221574,-143.5648714,5.326005395
gmm_rs_oas,3,-0.1,40,13,0.514340588,-142.76098,1.652834601
gmm_hg_oas,3,-0.1,40,13,0.489328127,-143.0660192,2.264173155
gmm_ledoitwolf,3,-0.1,40,13,0.330931456,-144.5034652,0.047625068
gmm_ms_ledoitwolf,3,-0.1,40,13,0.376750255,-143.1752163,11.02289556
gmm_rs_ledoitwolf,3,-0.1,40,13,0.485574837,-143.5554475,2.072402226
gmm_hg_ledoitwolf,3,-0.1,40,13,0.384960399,-142.9195402,2.659030875
kmeans,3,-0.1,40,14,0.579619009,1.48E+06,0.00509195
kmeans_ms,3,-0.1,40,14,0.592553722,1.48E+06,0.839341828
kmeans_rs,3,-0.1,40,14,0.599677187,1.48E+06,0.58952482
kmeans_hg,3,-0.1,40,14,0.591400893,1.48E+06,0.446442312
gmm,3,-0.1,40,14,0.00784498,-125.4838265,0.004564693
gmm_ms,3,-0.1,40,14,0.009428375,-124.8578008,3.883831191
gmm_rs,3,-0.1,40,14,0.00784498,-125.4838265,0.555313203
gmm_hg,3,-0.1,40,14,0.00536147,-124.8095005,1.320468752
gmm_shrunk,3,-0.1,40,14,0.00784498,-147.9525805,0.002445856
gmm_ms_shrunk,3,-0.1,40,14,0.354924803,-146.6755126,4.093090087
gmm_rs_shrunk,3,-0.1,40,14,0.489443006,-145.9394466,2.347772646
gmm_hg_shrunk,3,-0.1,40,14,0.673163792,-145.3108493,3.054308429
gmm_oas,3,-0.1,40,14,0.00784498,-147.68532,0.00228948
gmm_ms_oas,3,-0.1,40,14,0.293928681,-147.0006261,4.996452499
gmm_rs_oas,3,-0.1,40,14,0.029348438,-147.3116843,1.739659388
gmm_hg_oas,3,-0.1,40,14,0.465719353,-146.312687,2.861463092
gmm_ledoitwolf,3,-0.1,40,14,0.00784498,-148.3086305,0.003962669
gmm_ms_ledoitwolf,3,-0.1,40,14,0.372978282,-147.2329558,9.198145196
gmm_rs_ledoitwolf,3,-0.1,40,14,0.348044675,-147.1765672,1.62768541
gmm_hg_ledoitwolf,3,-0.1,40,14,0.446696622,-146.469925,2.465387599
kmeans,3,-0.1,40,15,0.713457636,1.21E+06,0.002710943
kmeans_ms,3,-0.1,40,15,0.705467132,1.21E+06,0.930145642
kmeans_rs,3,-0.1,40,15,0.69760226,1.21E+06,0.156199404
kmeans_hg,3,-0.1,40,15,0.714666706,1.21E+06,0.357494332
gmm,3,-0.1,40,15,0.070598512,-134.0876637,0.011264863
gmm_ms,3,-0.1,40,15,0.017908796,-120.8907444,3.779673287
gmm_rs,3,-0.1,40,15,0.024811465,-125.0396936,0.725541622
gmm_hg,3,-0.1,40,15,0.019420743,-121.1568265,1.648441251
gmm_shrunk,3,-0.1,40,15,0.084610149,-143.5489338,0.015588136
gmm_ms_shrunk,3,-0.1,40,15,0.396860656,-142.1987658,4.099770444
gmm_rs_shrunk,3,-0.1,40,15,0.486110774,-141.615275,2.764347969
gmm_hg_shrunk,3,-0.1,40,15,0.591859741,-141.2566365,1.685708368
gmm_oas,3,-0.1,40,15,0.088427173,-143.9382676,0.021103885
gmm_ms_oas,3,-0.1,40,15,0.346947907,-142.4484352,5.142990484
gmm_rs_oas,3,-0.1,40,15,0.498018299,-141.8105393,2.6085192
gmm_hg_oas,3,-0.1,40,15,0.455159776,-141.9049761,1.50778416
gmm_ledoitwolf,3,-0.1,40,15,0.09222308,-144.3627421,0.024383328
gmm_ms_ledoitwolf,3,-0.1,40,15,0.422785097,-142.6711147,9.802347478
gmm_rs_ledoitwolf,3,-0.1,40,15,0.479679638,-143.255073,2.180094685
gmm_hg_ledoitwolf,3,-0.1,40,15,0.36511918,-142.2964829,3.629214698
kmeans,3,-0.1,40,16,0.669615036,1.49E+06,0.003121141
kmeans_ms,3,-0.1,40,16,0.724008167,1.49E+06,0.91278619
kmeans_rs,3,-0.1,40,16,0.707720618,1.49E+06,0.371590927
kmeans_hg,3,-0.1,40,16,0.71611758,1.49E+06,0.253775404
gmm,3,-0.1,40,16,0.096037394,-137.438688,0.00868417
gmm_ms,3,-0.1,40,16,0.003264365,-125.9806561,13.33976574
gmm_rs,3,-0.1,40,16,0.016375367,-128.4922276,0.572234755
gmm_hg,3,-0.1,40,16,0.021217918,-125.0728659,0.846650841
gmm_shrunk,3,-0.1,40,16,0.091882695,-148.0427667,0.007650993
gmm_ms_shrunk,3,-0.1,40,16,0.319861462,-147.1278533,3.936748661
gmm_rs_shrunk,3,-0.1,40,16,0.149438766,-147.772077,1.431814733
gmm_hg_shrunk,3,-0.1,40,16,0.543543437,-146.0377744,2.643223216
gmm_oas,3,-0.1,40,16,0.117816679,-148.275999,0.008451717
gmm_ms_oas,3,-0.1,40,16,0.309042579,-147.3088924,5.069013489
gmm_rs_oas,3,-0.1,40,16,0.101400294,-147.4093775,1.385434194
gmm_hg_oas,3,-0.1,40,16,0.488994609,-146.6111531,1.790446679
gmm_ledoitwolf,3,-0.1,40,16,0.122549114,-148.9520954,0.014450048
gmm_ms_ledoitwolf,3,-0.1,40,16,0.324552493,-147.3201706,10.16754675
gmm_rs_ledoitwolf,3,-0.1,40,16,0.102622471,-148.0887602,1.99451244
gmm_hg_ledoitwolf,3,-0.1,40,16,0.496090391,-147.1027462,2.901282684
kmeans,3,-0.1,40,17,0.202073905,1.35E+06,0.001661182
kmeans_ms,3,-0.1,40,17,0.33171968,1.34E+06,0.850986469
kmeans_rs,3,-0.1,40,17,0.52919427,1.34E+06,0.152574476
kmeans_hg,3,-0.1,40,17,0.388903274,1.34E+06,0.334189519
gmm,3,-0.1,40,17,0.058689288,-144.999884,0.007236989
gmm_ms,3,-0.1,40,17,0.011271205,-122.5457518,24.02408427
gmm_rs,3,-0.1,40,17,0.02103951,-127.0176274,1.351326395
gmm_hg,3,-0.1,40,17,0.007467878,-123.3943274,1.575534389
gmm_shrunk,3,-0.1,40,17,0.065483653,-145.6685234,0.008137188
gmm_ms_shrunk,3,-0.1,40,17,0.317751445,-144.665628,2.899626803
gmm_rs_shrunk,3,-0.1,40,17,0.430850521,-143.9805003,0.956087196
gmm_hg_shrunk,3,-0.1,40,17,0.417878565,-143.9051226,1.51108771
gmm_oas,3,-0.1,40,17,0.059129489,-146.5243628,0.001956492
gmm_ms_oas,3,-0.1,40,17,0.351750695,-144.8422927,4.10447437
gmm_rs_oas,3,-0.1,40,17,0.427413572,-144.4654507,1.130218558
gmm_hg_oas,3,-0.1,40,17,0.39545483,-144.5509401,2.222273723
gmm_ledoitwolf,3,-0.1,40,17,0.083873109,-146.9102425,0.019437724
gmm_ms_ledoitwolf,3,-0.1,40,17,0.411515873,-145.6619003,9.305265092
gmm_rs_ledoitwolf,3,-0.1,40,17,0.363561015,-145.7164755,1.644153391
gmm_hg_ledoitwolf,3,-0.1,40,17,0.405928861,-145.3824279,3.0180359
kmeans,3,-0.1,40,18,0.418779162,1.50E+06,0.001485138
kmeans_ms,3,-0.1,40,18,0.436370041,1.50E+06,0.736292844
kmeans_rs,3,-0.1,40,18,0.436370041,1.50E+06,0.161869694
kmeans_hg,3,-0.1,40,18,0.436370041,1.50E+06,0.219251664
gmm,3,-0.1,40,18,0.080401599,-136.681309,0.013884391
gmm_ms,3,-0.1,40,18,0.030554487,-124.9440614,11.6619686
gmm_rs,3,-0.1,40,18,0.004369461,-130.5369857,0.970963516
gmm_hg,3,-0.1,40,18,0.008645825,-126.9739003,0.892361604
gmm_shrunk,3,-0.1,40,18,0.102009385,-147.9165098,0.017735553
gmm_ms_shrunk,3,-0.1,40,18,0.386692152,-146.5619103,3.664771936
gmm_rs_shrunk,3,-0.1,40,18,0.512407626,-146.2842048,1.835727991
gmm_hg_shrunk,3,-0.1,40,18,0.471878032,-146.1093002,1.337227313
gmm_oas,3,-0.1,40,18,0.108371004,-148.0049884,0.014584986
gmm_ms_oas,3,-0.1,40,18,0.481143388,-146.7950888,4.81998599
gmm_rs_oas,3,-0.1,40,18,0.498830398,-146.4138938,1.47347725
gmm_hg_oas,3,-0.1,40,18,0.509042351,-146.3738187,2.533267833
gmm_ledoitwolf,3,-0.1,40,18,0.139738124,-148.742131,0.021485695
gmm_ms_ledoitwolf,3,-0.1,40,18,0.479116408,-146.6335743,9.022104674
gmm_rs_ledoitwolf,3,-0.1,40,18,0.452871809,-147.0755731,1.472530829
gmm_hg_ledoitwolf,3,-0.1,40,18,0.480508239,-146.6675601,2.576140133
kmeans,3,-0.1,40,19,0.179570741,1.44E+06,0.008225042
kmeans_ms,3,-0.1,40,19,0.465558231,1.42E+06,2.009270601
kmeans_rs,3,-0.1,40,19,0.341330121,1.42E+06,0.444121679
kmeans_hg,3,-0.1,40,19,0.307631469,1.42E+06,0.380810238
gmm,3,-0.1,40,19,0.004334263,-144.7439326,0.007251855
gmm_ms,3,-0.1,40,19,0.03793895,-123.5221953,3.97034064
gmm_rs,3,-0.1,40,19,0.001223089,-133.8932279,2.266738683
gmm_hg,3,-0.1,40,19,0.011056221,-124.0799734,1.439056276
gmm_shrunk,3,-0.1,40,19,0.009696515,-147.9538862,0.012606818
gmm_ms_shrunk,3,-0.1,40,19,0.287417343,-145.6179199,3.927430507
gmm_rs_shrunk,3,-0.1,40,19,0.471936194,-145.0408365,1.502453537
gmm_hg_shrunk,3,-0.1,40,19,0.434734687,-144.6971586,2.160471495
gmm_oas,3,-0.1,40,19,0.324961076,-147.2714133,0.034566463
gmm_ms_oas,3,-0.1,40,19,0.373084782,-145.8956615,4.476404555
gmm_rs_oas,3,-0.1,40,19,0.467370999,-145.5049053,1.25893567
gmm_hg_oas,3,-0.1,40,19,0.500951743,-145.2058567,2.535840846
gmm_ledoitwolf,3,-0.1,40,19,0.392405923,-147.9074105,0.035979486
gmm_ms_ledoitwolf,3,-0.1,40,19,0.048318248,-146.5872551,9.534231622
gmm_rs_ledoitwolf,3,-0.1,40,19,0.467357858,-147.2294131,2.838150456
gmm_hg_ledoitwolf,3,-0.1,40,19,0.625511473,-146.2487236,2.544755338
kmeans,3,-0.1,40,20,0.38342348,1.78E+06,0.002712616
kmeans_ms,3,-0.1,40,20,0.517300009,1.77E+06,1.059605066
kmeans_rs,3,-0.1,40,20,0.530505645,1.77E+06,0.272541439
kmeans_hg,3,-0.1,40,20,0.517300009,1.77E+06,0.190402981
gmm,3,-0.1,40,20,0.041102717,-140.9007897,0.006809067
gmm_ms,3,-0.1,40,20,0.041974558,-127.7026084,10.48552635
gmm_rs,3,-0.1,40,20,0.009555398,-136.237094,1.227337625
gmm_hg,3,-0.1,40,20,0.014777955,-127.8772572,0.900211698
gmm_shrunk,3,-0.1,40,20,0.034459586,-151.3812027,0.008871031
gmm_ms_shrunk,3,-0.1,40,20,0.162281837,-150.9381582,3.163465908
gmm_rs_shrunk,3,-0.1,40,20,0.417432868,-149.9682374,1.906736047
gmm_hg_shrunk,3,-0.1,40,20,0.401865996,-149.8060847,2.617564989
gmm_oas,3,-0.1,40,20,0.031776106,-151.4896197,0.006345048
gmm_ms_oas,3,-0.1,40,20,0.311337669,-150.8225061,4.060166691
gmm_rs_oas,3,-0.1,40,20,0.452333653,-150.2775634,1.408990218
gmm_hg_oas,3,-0.1,40,20,0.467786324,-150.3363001,1.456514575
gmm_ledoitwolf,3,-0.1,40,20,0.044137776,-151.916448,0.016456778
gmm_ms_ledoitwolf,3,-0.1,40,20,0.041974558,-151.1460549,8.560113235
gmm_rs_ledoitwolf,3,-0.1,40,20,0.023368212,-151.1549063,0.692639805
gmm_hg_ledoitwolf,3,-0.1,40,20,0.389251378,-150.7171157,3.35180512
kmeans,3,0.01,2,1,0.864441705,75954.58377,0.000414144
kmeans_ms,3,0.01,2,1,0.854798923,75940.76296,0.188713194
kmeans_rs,3,0.01,2,1,0.854798923,75940.76296,0.046071436
kmeans_hg,3,0.01,2,1,0.854798923,75940.76296,0.054506132
gmm,3,0.01,2,1,0.940559432,-8.518197228,0.001071144
gmm_ms,3,0.01,2,1,0.930952136,-8.518065002,0.547169322
gmm_rs,3,0.01,2,1,0.930952136,-8.517994567,0.247396274
gmm_hg,3,0.01,2,1,0.930952136,-8.518077893,0.125528893
gmm_shrunk,3,0.01,2,1,0.911687621,-8.530343279,0.00093262
gmm_ms_shrunk,3,0.01,2,1,0.911891899,-8.528344726,0.506643482
gmm_rs_shrunk,3,0.01,2,1,0.911891899,-8.528496447,0.180019657
gmm_hg_shrunk,3,0.01,2,1,0.921341124,-8.528348287,0.131341129
gmm_oas,3,0.01,2,1,0.940559432,-8.519724197,0.000960781
gmm_ms_oas,3,0.01,2,1,0.930952136,-8.518899071,0.554465891
gmm_rs_oas,3,0.01,2,1,0.930952136,-8.518844556,0.100364174
gmm_hg_oas,3,0.01,2,1,0.930952136,-8.518898089,0.229861689
gmm_ledoitwolf,3,0.01,2,1,0.931099601,-8.522435878,0.001078489
gmm_ms_ledoitwolf,3,0.01,2,1,0.940766797,-8.521433233,0.579562832
gmm_rs_ledoitwolf,3,0.01,2,1,0.931099601,-8.521812129,0.11063896
gmm_hg_ledoitwolf,3,0.01,2,1,0.940766797,-8.521433233,0.149186549
kmeans,3,0.01,2,2,0.873418265,65312.0598,0.000274511
kmeans_ms,3,0.01,2,2,0.873418265,65312.0598,0.177342881
kmeans_rs,3,0.01,2,2,0.873418265,65312.0598,0.043779783
kmeans_hg,3,0.01,2,2,0.873418265,65312.0598,0.050306084
gmm,3,0.01,2,2,0.826887954,-8.546810638,0.000747306
gmm_ms,3,0.01,2,2,0.826373365,-8.546330801,0.45239617
gmm_rs,3,0.01,2,2,0.826373365,-8.546288509,0.199722613
gmm_hg,3,0.01,2,2,0.826373365,-8.546312461,0.173106214
gmm_shrunk,3,0.01,2,2,0.835946735,-8.547682381,0.000602339
gmm_ms_shrunk,3,0.01,2,2,0.845116008,-8.54720924,0.424110667
gmm_rs_shrunk,3,0.01,2,2,0.845142322,-8.547115353,0.196106369
gmm_hg_shrunk,3,0.01,2,2,0.845142322,-8.547076234,0.28177672
gmm_oas,3,0.01,2,2,0.835946735,-8.548405011,0.004948041
gmm_ms_oas,3,0.01,2,2,0.835519254,-8.547248434,0.441731025
gmm_rs_oas,3,0.01,2,2,0.845142322,-8.547289154,0.151686431
gmm_hg_oas,3,0.01,2,2,0.845142322,-8.547275111,0.215341708
gmm_ledoitwolf,3,0.01,2,2,0.826887954,-8.546822668,0.000776446
gmm_ms_ledoitwolf,3,0.01,2,2,0.835946735,-8.546540269,0.500776142
gmm_rs_ledoitwolf,3,0.01,2,2,0.835946735,-8.546443588,0.216347974
gmm_hg_ledoitwolf,3,0.01,2,2,0.826373365,-8.546430872,0.401706253
kmeans,3,0.01,2,3,0.760583406,50391.28268,0.000551701
kmeans_ms,3,0.01,2,3,0.760583406,50391.28268,0.227594184
kmeans_rs,3,0.01,2,3,0.760583406,50391.28268,0.051926571
kmeans_hg,3,0.01,2,3,0.760583406,50391.28268,0.05542295
gmm,3,0.01,2,3,0.835407502,-8.07550978,0.00130642
gmm_ms,3,0.01,2,3,0.808067647,-8.075122961,0.522640701
gmm_rs,3,0.01,2,3,0.808067647,-8.075113896,0.168914929
gmm_hg,3,0.01,2,3,0.808067647,-8.075124519,0.152242701
gmm_shrunk,3,0.01,2,3,0.835332162,-8.098256386,0.00155283
gmm_ms_shrunk,3,0.01,2,3,0.855016312,-8.094431399,0.522661897
gmm_rs_shrunk,3,0.01,2,3,0.855016312,-8.095162978,0.120323979
gmm_hg_shrunk,3,0.01,2,3,0.855016312,-8.094431399,0.131700699
gmm_oas,3,0.01,2,3,0.826059734,-8.077776535,0.001350754
gmm_ms_oas,3,0.01,2,3,0.835407502,-8.077255122,0.519727319
gmm_rs_oas,3,0.01,2,3,0.807977453,-8.077308824,0.150495883
gmm_hg_oas,3,0.01,2,3,0.826332068,-8.077316302,0.129037441
gmm_ledoitwolf,3,0.01,2,3,0.835332162,-8.086710334,0.001765905
gmm_ms_ledoitwolf,3,0.01,2,3,0.85474616,-8.083044249,0.661130666
gmm_rs_ledoitwolf,3,0.01,2,3,0.864455524,-8.083081258,0.350446212
gmm_hg_ledoitwolf,3,0.01,2,3,0.864455524,-8.083062321,0.161231286
kmeans,3,0.01,2,4,0.764445661,55701.392,0.000613675
kmeans_ms,3,0.01,2,4,0.764445661,55701.392,0.196195496
kmeans_rs,3,0.01,2,4,0.764445661,55701.392,0.044317376
kmeans_hg,3,0.01,2,4,0.764445661,55701.392,0.055916384
gmm,3,0.01,2,4,0.902172069,-8.264796036,0.001279801
gmm_ms,3,0.01,2,4,0.89236823,-8.264435314,0.491583976
gmm_rs,3,0.01,2,4,0.89236823,-8.26438825,0.221113165
gmm_hg,3,0.01,2,4,0.89236823,-8.264367345,0.226678323
gmm_shrunk,3,0.01,2,4,0.921289461,-8.272459659,0.001097257
gmm_ms_shrunk,3,0.01,2,4,0.883064598,-8.271415364,0.455733169
gmm_rs_shrunk,3,0.01,2,4,0.872798956,-8.271448546,0.133111049
gmm_hg_shrunk,3,0.01,2,4,0.883064598,-8.271431004,0.376960255
gmm_oas,3,0.01,2,4,0.902172069,-8.265357071,0.001095583
gmm_ms_oas,3,0.01,2,4,0.89236823,-8.265029893,0.482635974
gmm_rs_oas,3,0.01,2,4,0.902172069,-8.265145843,0.202588739
gmm_hg_oas,3,0.01,2,4,0.89236823,-8.265110485,0.17814215
gmm_ledoitwolf,3,0.01,2,4,0.921232439,-8.26686894,0.001400699
gmm_ms_ledoitwolf,3,0.01,2,4,0.901824815,-8.266135735,0.536467086
gmm_rs_ledoitwolf,3,0.01,2,4,0.873596291,-8.266080506,0.244232807
gmm_hg_ledoitwolf,3,0.01,2,4,0.901824815,-8.266092938,0.199219621
kmeans,3,0.01,2,5,0.798114471,66139.67352,0.000378738
kmeans_ms,3,0.01,2,5,0.806728464,66124.20061,0.187825673
kmeans_rs,3,0.01,2,5,0.806728464,66124.20061,0.045597505
kmeans_hg,3,0.01,2,5,0.806728464,66124.20061,0.052796906
gmm,3,0.01,2,5,0.835468989,-8.532766362,0.001113271
gmm_ms,3,0.01,2,5,0.835468989,-8.53249333,0.459611367
gmm_rs,3,0.01,2,5,0.835468989,-8.532526619,0.109677791
gmm_hg,3,0.01,2,5,0.835468989,-8.532382612,0.185912929
gmm_shrunk,3,0.01,2,5,0.826059734,-8.53471199,0.000898873
gmm_ms_shrunk,3,0.01,2,5,0.835468989,-8.533577651,0.437820769
gmm_rs_shrunk,3,0.01,2,5,0.835468989,-8.533615871,0.184873048
gmm_hg_shrunk,3,0.01,2,5,0.844988546,-8.533617814,0.214267051
gmm_oas,3,0.01,2,5,0.826059734,-8.534154428,0.000960874
gmm_ms_oas,3,0.01,2,5,0.844988546,-8.533228547,0.462727407
gmm_rs_oas,3,0.01,2,5,0.835468989,-8.53323535,0.114169865
gmm_hg_oas,3,0.01,2,5,0.844988546,-8.533211574,0.203323282
gmm_ledoitwolf,3,0.01,2,5,0.826059734,-8.533472291,0.001049209
gmm_ms_ledoitwolf,3,0.01,2,5,0.835468989,-8.532797936,0.50956837
gmm_rs_ledoitwolf,3,0.01,2,5,0.835468989,-8.532702965,0.277443531
gmm_hg_ledoitwolf,3,0.01,2,5,0.835468989,-8.532786071,0.299771483
kmeans,3,0.01,2,6,0.856098192,86663.92866,0.000401869
kmeans_ms,3,0.01,2,6,0.856098192,86663.92866,0.17446609
kmeans_rs,3,0.01,2,6,0.856098192,86663.92866,0.041677938
kmeans_hg,3,0.01,2,6,0.856098192,86663.92866,0.041211617
gmm,3,0.01,2,6,0.892799934,-8.77098558,0.00173289
gmm_ms,3,0.01,2,6,0.912081218,-8.77039171,0.545343715
gmm_rs,3,0.01,2,6,0.893408618,-8.770222827,0.258884913
gmm_hg,3,0.01,2,6,0.893147903,-8.770185633,0.238439415
gmm_shrunk,3,0.01,2,6,0.902292646,-8.774073493,0.001528019
gmm_ms_shrunk,3,0.01,2,6,0.893147903,-8.772122618,0.484721432
gmm_rs_shrunk,3,0.01,2,6,0.893147903,-8.772120863,0.136819637
gmm_hg_shrunk,3,0.01,2,6,0.902366722,-8.772006,0.285599349
gmm_oas,3,0.01,2,6,0.902562425,-8.773672429,0.00164409
gmm_ms_oas,3,0.01,2,6,0.893408618,-8.771770947,0.510285172
gmm_rs_oas,3,0.01,2,6,0.902292646,-8.771807098,0.139945593
gmm_hg_oas,3,0.01,2,6,0.902366722,-8.771683321,0.321286666
gmm_ledoitwolf,3,0.01,2,6,0.902292646,-8.772133517,0.006545143
gmm_ms_ledoitwolf,3,0.01,2,6,0.883697593,-8.770861409,0.564003635
gmm_rs_ledoitwolf,3,0.01,2,6,0.893147903,-8.770768114,0.20658948
gmm_hg_ledoitwolf,3,0.01,2,6,0.883697593,-8.770557155,0.313024919
kmeans,3,0.01,2,7,0.79030089,48206.7749,0.000431657
kmeans_ms,3,0.01,2,7,0.809507188,48206.36675,0.189391724
kmeans_rs,3,0.01,2,7,0.809507188,48206.36675,0.047875886
kmeans_hg,3,0.01,2,7,0.809507188,48206.36675,0.055376542
gmm,3,0.01,2,7,0.90215211,-8.118220116,0.001510193
gmm_ms,3,0.01,2,7,0.90215211,-8.118086032,0.462582167
gmm_rs,3,0.01,2,7,0.90215211,-8.11805306,0.327814249
gmm_hg,3,0.01,2,7,0.90215211,-8.118064979,0.169493901
gmm_shrunk,3,0.01,2,7,0.892867776,-8.126360628,0.001381404
gmm_ms_shrunk,3,0.01,2,7,0.892648246,-8.12356675,0.428515613
gmm_rs_shrunk,3,0.01,2,7,0.892648246,-8.123556239,0.091036719
gmm_hg_shrunk,3,0.01,2,7,0.892648246,-8.12356181,0.333003507
gmm_oas,3,0.01,2,7,0.90215211,-8.120288946,0.001490363
gmm_ms_oas,3,0.01,2,7,0.90215211,-8.119020498,0.452839743
gmm_rs_oas,3,0.01,2,7,0.90215211,-8.119049954,0.096381995
gmm_hg_oas,3,0.01,2,7,0.90215211,-8.119096807,0.157248151
gmm_ledoitwolf,3,0.01,2,7,0.892867776,-8.121689542,0.001678762
gmm_ms_ledoitwolf,3,0.01,2,7,0.892648246,-8.119093974,0.50211528
gmm_rs_ledoitwolf,3,0.01,2,7,0.892648246,-8.119140434,0.119830887
gmm_hg_ledoitwolf,3,0.01,2,7,0.892648246,-8.119158395,0.1731474
kmeans,3,0.01,2,8,0.911312193,80452.89338,0.000491372
kmeans_ms,3,0.01,2,8,0.911312193,80452.89338,0.168846581
kmeans_rs,3,0.01,2,8,0.911312193,80452.89338,0.033441553
kmeans_hg,3,0.01,2,8,0.911312193,80452.89338,0.049196715
gmm,3,0.01,2,8,0.531246317,-8.882824766,0.001193391
gmm_ms,3,0.01,2,8,0.902110098,-8.775849385,0.494212188
gmm_rs,3,0.01,2,8,0.902110098,-8.775860958,0.113640927
gmm_hg,3,0.01,2,8,0.902110098,-8.77585281,0.289336556
gmm_shrunk,3,0.01,2,8,0.575179444,-8.880123713,0.001197804
gmm_ms_shrunk,3,0.01,2,8,0.911532149,-8.776315514,0.441627865
gmm_rs_shrunk,3,0.01,2,8,0.911532149,-8.776342299,0.210651182
gmm_hg_shrunk,3,0.01,2,8,0.911532149,-8.776310534,0.27745572
gmm_oas,3,0.01,2,8,0.535924683,-8.878704274,0.001329548
gmm_ms_oas,3,0.01,2,8,0.901928789,-8.776916094,0.47227975
gmm_rs_oas,3,0.01,2,8,0.901928789,-8.777066537,0.1688117
gmm_hg_oas,3,0.01,2,8,0.892554895,-8.777169116,0.13211694
gmm_ledoitwolf,3,0.01,2,8,0.447341705,-8.92896894,0.00122025
gmm_ms_ledoitwolf,3,0.01,2,8,0.902110098,-8.775906855,0.529505658
gmm_rs_ledoitwolf,3,0.01,2,8,0.902110098,-8.775898308,0.211723981
gmm_hg_ledoitwolf,3,0.01,2,8,0.902110098,-8.775891528,0.334180623
kmeans,3,0.01,2,9,0.872935272,75984.1714,0.000498691
kmeans_ms,3,0.01,2,9,0.872935272,75984.1714,0.159895141
kmeans_rs,3,0.01,2,9,0.872935272,75984.1714,0.030007931
kmeans_hg,3,0.01,2,9,0.872935272,75984.1714,0.043309969
gmm,3,0.01,2,9,0.476061405,-8.836954216,0.000612636
gmm_ms,3,0.01,2,9,0.921914617,-8.664793113,0.448178426
gmm_rs,3,0.01,2,9,0.921914617,-8.664781255,0.168952394
gmm_hg,3,0.01,2,9,0.921914617,-8.664777174,0.151266179
gmm_shrunk,3,0.01,2,9,0.471797429,-8.843910327,0.000507564
gmm_ms_shrunk,3,0.01,2,9,0.921914617,-8.666854815,0.411316388
gmm_rs_shrunk,3,0.01,2,9,0.921914617,-8.666934103,0.178026629
gmm_hg_shrunk,3,0.01,2,9,0.921914617,-8.666917993,0.163311036
gmm_oas,3,0.01,2,9,0.467624327,-8.837676579,0.000492315
gmm_ms_oas,3,0.01,2,9,0.921914617,-8.665781957,0.418651734
gmm_rs_oas,3,0.01,2,9,0.921914617,-8.665789296,0.178288841
gmm_hg_oas,3,0.01,2,9,0.921914617,-8.665757487,0.176055739
gmm_ledoitwolf,3,0.01,2,9,0.462462575,-8.904973294,0.000537818
gmm_ms_ledoitwolf,3,0.01,2,9,0.921914617,-8.665175095,0.499441913
gmm_rs_ledoitwolf,3,0.01,2,9,0.921914617,-8.665157508,0.177198923
gmm_hg_ledoitwolf,3,0.01,2,9,0.921914617,-8.665156554,0.154147925
kmeans,3,0.01,2,10,0.882570049,43321.10952,0.000463105
kmeans_ms,3,0.01,2,10,0.892066318,43319.03144,0.163992106
kmeans_rs,3,0.01,2,10,0.892066318,43319.03144,0.032744122
kmeans_hg,3,0.01,2,10,0.892066318,43319.03144,0.053421996
gmm,3,0.01,2,10,0.970050173,-7.970629601,0.001174243
