algorithm,k,c,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
kmeans_hg,3,0.21,10,1,1,1,0,2,2,0,0,0,1,0,1,352671.5722,0.37222242
kmeans_ms,3,0.21,10,1,1,1,0,2,2,0,0,0,1,0,1,352671.5722,0.393456118
kmeans_rs,3,0.21,10,1,1,1,0,2,2,0,0,0,1,0,1,352671.5722,0.260356219
gmm,3,0.21,10,2,0.52123863,0.674372493,1,1,1,1,1,0.245863991,0.508272018,0.594411735,0.674372493,-37.51953455,0.006415703
gmm_hg,3,0.21,10,2,0.552494957,0.688048639,0,1,1,1,1,0.228026756,0.543946488,0.575515765,0.688048639,-37.32695465,0.624922438
gmm_hg_ledoitwolf,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.57280292,0.569608704
gmm_hg_oas,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.70938576,0.530989627
gmm_hg_shrunk,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.71924085,0.499619258
gmm_ledoitwolf,3,0.21,10,2,0.52123863,0.674372493,1,1,1,1,1,0.245863991,0.508272018,0.594411735,0.674372493,-38.06902221,0.002195965
gmm_ms,3,0.21,10,2,0.551797705,0.683543773,1,1,1,1,1,0.229319955,0.541360089,0.573043051,0.683543773,-37.33799172,0.620245764
gmm_ms_ledoitwolf,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.57280409,0.744378734
gmm_ms_oas,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.7094498,0.603476147
gmm_ms_shrunk,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.71919469,0.559805175
gmm_oas,3,0.21,10,2,0.516601742,0.65584568,1,1,1,1,1,0.247848384,0.504303233,0.629131161,0.65584568,-38.2227374,0.003111399
gmm_rs,3,0.21,10,2,0.551764235,0.691038553,1,1,1,1,1,0.228695652,0.542608696,0.563150305,0.691038553,-37.29218618,0.584452333
gmm_rs_ledoitwolf,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.57280301,0.445372259
gmm_rs_oas,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.70944621,0.37885623
gmm_rs_shrunk,3,0.21,10,2,1,1,0,0,0,0,0,0,1,0,1,-37.71921231,0.328860574
gmm_shrunk,3,0.21,10,2,0.509090581,0.666172001,1,1,1,1,1,0.251215162,0.497569677,0.616882601,0.666172001,-38.30031481,0.005801727
kmeans,3,0.21,10,2,0.422884811,0.580978853,1,2,2,1,1,0.284437012,0.431125975,0.835113341,0.580978853,507031.34,0.002203083
kmeans_hg,3,0.21,10,2,0.970151859,0.953214569,0,2,2,0,0,0.013221851,0.973556299,0.102793437,0.953214569,337526.98,0.372814419
kmeans_ms,3,0.21,10,2,0.970151859,0.953214569,0,2,2,0,0,0.013221851,0.973556299,0.102793437,0.953214569,337526.98,0.421885646
kmeans_rs,3,0.21,10,2,0.970151859,0.953214569,0,2,2,0,0,0.013221851,0.973556299,0.102793437,0.953214569,337526.98,0.280797114
gmm,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.0055666,0.001993623
gmm_hg,3,0.21,10,3,0.564691802,0.715121135,1,1,1,1,1,0.222408027,0.555183946,0.516503717,0.715121135,-37.84669432,0.58458243
gmm_hg_ledoitwolf,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.06245073,0.505552674
gmm_hg_oas,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.20436655,0.393401559
gmm_hg_shrunk,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.28421277,0.380053085
gmm_ledoitwolf,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.06245335,0.002104516
gmm_ms,3,0.21,10,3,0.528942969,0.706728255,1,1,1,1,1,0.233556299,0.532887402,0.528269868,0.706728255,-37.54430938,0.649551583
gmm_ms_ledoitwolf,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.06244993,0.630139122
gmm_ms_oas,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.20436527,0.506831946
gmm_ms_shrunk,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.28421539,0.490445616
gmm_oas,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.20437903,0.001661451
gmm_rs,3,0.21,10,3,0.564691802,0.715121135,1,1,1,1,1,0.222408027,0.555183946,0.516503717,0.715121135,-37.83408544,0.37658901
gmm_rs_ledoitwolf,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.06244848,0.289246128
gmm_rs_oas,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.20437532,0.246928561
gmm_rs_shrunk,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.28421575,0.19323448
gmm_shrunk,3,0.21,10,3,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-38.28421984,0.001633227
kmeans,3,0.21,10,3,0.980068022,0.970191155,0,2,2,0,0,0.008829431,0.982341137,0.065492751,0.970191155,446586.9513,0.001707282
kmeans_hg,3,0.21,10,3,0.969952566,0.953151347,0,2,2,0,0,0.013311037,0.973377926,0.102926125,0.953151347,446481.216,0.487155725
kmeans_ms,3,0.21,10,3,0.969952566,0.953151347,0,2,2,0,0,0.013311037,0.973377926,0.102926125,0.953151347,446481.216,0.516817122
kmeans_rs,3,0.21,10,3,0.969952566,0.953151347,0,2,2,0,0,0.013311037,0.973377926,0.102926125,0.953151347,446481.216,0.381555001
gmm,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.75552516,0.002608779
gmm_hg,3,0.21,10,4,0.540433079,0.675746226,0,1,1,1,1,0.235473802,0.529052397,0.586416509,0.675746226,-37.27758863,0.936945363
gmm_hg_ledoitwolf,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.75749641,0.552040087
gmm_hg_oas,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.82941806,0.418533627
gmm_hg_shrunk,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.82289749,0.427869216
gmm_ledoitwolf,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.75749641,0.003157948
gmm_ms,3,0.21,10,4,0.517957579,0.663600456,1,1,1,1,1,0.248561873,0.502876254,0.607417872,0.663600456,-37.36860867,0.574384908
gmm_ms_ledoitwolf,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.75749639,0.664944431
gmm_ms_oas,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.82941366,0.505549708
gmm_ms_shrunk,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.82289746,0.460045032
gmm_oas,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.82943582,0.002341229
gmm_rs,3,0.21,10,4,0.538112456,0.674000836,0,1,1,1,1,0.235183946,0.529632107,0.593460381,0.674000836,-37.01822353,0.605498569
gmm_rs_ledoitwolf,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.7574964,0.47739329
gmm_rs_oas,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.82941204,0.367057269
gmm_rs_shrunk,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.82289748,0.378764458
gmm_shrunk,3,0.21,10,4,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.82290171,0.002551067
kmeans,3,0.21,10,4,0.960285019,0.936254318,0,2,2,0,0,0.017591973,0.964816054,0.140061455,0.936254318,342272.5296,0.001554367
kmeans_hg,3,0.21,10,4,0.960285019,0.936254318,0,2,2,0,0,0.017591973,0.964816054,0.140061455,0.936254318,342272.5296,0.352467266
kmeans_ms,3,0.21,10,4,0.960285019,0.936254318,0,2,2,0,0,0.017591973,0.964816054,0.140061455,0.936254318,342272.5296,0.374407729
kmeans_rs,3,0.21,10,4,0.960285019,0.936254318,0,2,2,0,0,0.017591973,0.964816054,0.140061455,0.936254318,342272.5296,0.265970624
gmm,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.45857062,0.001702037
gmm_hg,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.45856833,0.485692925
gmm_hg_ledoitwolf,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.48401279,0.525356164
gmm_hg_oas,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.76056028,0.43770816
gmm_hg_shrunk,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.78265745,0.4520765
gmm_ledoitwolf,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.48403209,0.001823475
gmm_ms,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.45856828,0.607343943
gmm_ms_ledoitwolf,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.48401159,0.631292132
gmm_ms_oas,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.76057132,0.516238088
gmm_ms_shrunk,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.78266483,0.502215159
gmm_oas,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.76083884,0.001590122
gmm_rs,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.45856827,0.321896461
gmm_rs_ledoitwolf,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.48401015,0.376897719
gmm_rs_oas,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.76059243,0.305436395
gmm_rs_shrunk,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.78265293,0.322474437
gmm_shrunk,3,0.21,10,5,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.78277219,0.001572173
kmeans,3,0.21,10,5,0.950731261,0.931842219,0,2,2,0,0,0.021828317,0.956343367,0.149728547,0.931842219,397848.3822,0.001233716
kmeans_hg,3,0.21,10,5,0.950731261,0.931842219,0,2,2,0,0,0.021828317,0.956343367,0.149728547,0.931842219,397848.3822,0.418182562
kmeans_ms,3,0.21,10,5,0.950731261,0.931842219,0,2,2,0,0,0.021828317,0.956343367,0.149728547,0.931842219,397848.3822,0.428731073
kmeans_rs,3,0.21,10,5,0.950731261,0.931842219,0,2,2,0,0,0.021828317,0.956343367,0.149728547,0.931842219,397848.3822,0.297426004
gmm,3,0.21,10,6,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.43670439,0.001806221
gmm_hg,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.43612033,0.588206479
gmm_hg_ledoitwolf,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.43997109,0.536131486
gmm_hg_oas,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.55926784,0.433732344
gmm_hg_shrunk,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.52881755,0.412881357
gmm_ledoitwolf,3,0.21,10,6,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.44050703,0.00202588
gmm_ms,3,0.21,10,6,0.556446774,0.699254728,1,1,1,1,1,0.227268673,0.545462653,0.543901125,0.699254728,-37.40235938,0.592478565
gmm_ms_ledoitwolf,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.43997109,0.732877416
gmm_ms_oas,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.55926784,0.539617156
gmm_ms_shrunk,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.52881736,0.504970525
gmm_oas,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.55950188,0.001632995
gmm_rs,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.43611962,0.279527643
gmm_rs_ledoitwolf,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.43997108,0.330148765
gmm_rs_oas,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.55928498,0.342036863
gmm_rs_shrunk,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.52881707,0.318483946
gmm_shrunk,3,0.21,10,6,1,1,0,0,0,0,0,0,1,0,1,-37.52882448,0.001633148
kmeans,3,0.21,10,6,0.989983167,0.982992973,0,2,2,0,0,0.004437012,0.991125975,0.03736769,0.982992973,329591.7623,0.000968716
kmeans_hg,3,0.21,10,6,0.989983167,0.982992973,0,2,2,0,0,0.004437012,0.991125975,0.03736769,0.982992973,329591.7623,0.381785961
kmeans_ms,3,0.21,10,6,0.989983167,0.982992973,0,2,2,0,0,0.004437012,0.991125975,0.03736769,0.982992973,329591.7623,0.379813996
kmeans_rs,3,0.21,10,6,0.989983167,0.982992973,0,2,2,0,0,0.004437012,0.991125975,0.03736769,0.982992973,329591.7623,0.262147574
gmm,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.75289168,0.098464418
gmm_hg,3,0.21,10,7,0.562778004,0.695615951,1,1,1,1,1,0.227157191,0.545685619,0.554111464,0.695615951,-37.79900278,0.95341196
gmm_hg_ledoitwolf,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.75529986,0.798838612
gmm_hg_oas,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.85736281,0.48332117
gmm_hg_shrunk,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.83621551,0.509953071
gmm_ledoitwolf,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.75530007,0.003539309
gmm_ms,3,0.21,10,7,0.529791885,0.680785346,1,1,1,1,1,0.242073579,0.515852843,0.577216527,0.680785346,-38.55655389,0.708447525
gmm_ms_ledoitwolf,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.75529966,0.749821206
gmm_ms_oas,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.85734249,0.580216357
gmm_ms_shrunk,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.83621446,0.542361943
gmm_oas,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.8582888,0.002427147
gmm_rs,3,0.21,10,7,0.562778004,0.713098781,0,1,1,1,1,0.222162765,0.55567447,0.52358169,0.713098781,-37.86409195,12.47245964
gmm_rs_ledoitwolf,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.75529965,0.573529023
gmm_rs_oas,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.85740169,0.452756952
gmm_rs_shrunk,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.83621499,0.445564614
gmm_shrunk,3,0.21,10,7,0.980066667,0.966016804,0,0,0,0,0,0.008829431,0.982341137,0.074668712,0.966016804,-38.83621782,0.002109632
kmeans,3,0.21,10,7,0.989983167,0.982992973,0,2,2,0,0,0.004437012,0.991125975,0.03736769,0.982992973,437284.9665,0.000996731
kmeans_hg,3,0.21,10,7,0.989983167,0.982992973,0,2,2,0,0,0.004437012,0.991125975,0.03736769,0.982992973,437284.9665,0.351211246
kmeans_ms,3,0.21,10,7,0.989983167,0.982992973,0,2,2,0,0,0.004437012,0.991125975,0.03736769,0.982992973,437284.9665,0.386655762
kmeans_rs,3,0.21,10,7,0.989983167,0.982992973,0,2,2,0,0,0.004437012,0.991125975,0.03736769,0.982992973,437284.9665,0.235987284
gmm,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.05489377,0.002505251
gmm_hg,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.05489377,0.348098976
gmm_hg_ledoitwolf,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.10432098,0.553490248
gmm_hg_oas,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.37511082,0.391419099
gmm_hg_shrunk,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.53311964,0.487429203
gmm_ledoitwolf,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.10437144,0.002504869
gmm_ms,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.05489377,0.535967673
gmm_ms_ledoitwolf,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.10431449,0.614228934
gmm_ms_oas,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.37511082,0.489738635
gmm_ms_shrunk,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.53311998,0.467068657
gmm_oas,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.37544954,0.002074299
gmm_rs,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.05489377,0.268646442
gmm_rs_ledoitwolf,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.1043207,0.385135235
gmm_rs_oas,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.37540985,0.340146967
gmm_rs_shrunk,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.53312449,0.347549064
gmm_shrunk,3,0.21,10,8,1,1,0,0,0,0,0,0,1,0,1,-36.53325747,0.001828421
kmeans,3,0.21,10,8,0.970255562,0.958975306,0,2,2,0,0,0.013177258,0.973645485,0.090128157,0.958975306,316896.3189,0.001732286
kmeans_hg,3,0.21,10,8,0.970255562,0.958975306,0,2,2,0,0,0.013177258,0.973645485,0.090128157,0.958975306,316896.3189,0.376803712
kmeans_ms,3,0.21,10,8,0.970255562,0.958975306,0,2,2,0,0,0.013177258,0.973645485,0.090128157,0.958975306,316896.3189,0.441144797
kmeans_rs,3,0.21,10,8,0.970255562,0.958975306,0,2,2,0,0,0.013177258,0.973645485,0.090128157,0.958975306,316896.3189,0.296415678
gmm,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.91795605,0.001842849
gmm_hg,3,0.21,10,9,0.556446774,0.708505954,1,1,1,1,1,0.22115942,0.557681159,0.541442578,0.708505954,-34.81893229,0.468290981
gmm_hg_ledoitwolf,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.9359652,0.55202344
gmm_hg_oas,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.95628376,0.444661785
gmm_hg_shrunk,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-35.06402332,0.465338744
gmm_ledoitwolf,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.93602388,0.001951469
gmm_ms,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.91788438,0.631536287
gmm_ms_ledoitwolf,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.93596834,0.716538945
gmm_ms_oas,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.95628634,0.564969195
gmm_ms_shrunk,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-35.06401944,0.564957494
gmm_oas,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.95641492,0.00141792
gmm_rs,3,0.21,10,9,0.563956984,0.713098781,1,1,1,1,1,0.222162765,0.55567447,0.52358169,0.713098781,-34.80622042,0.523930785
gmm_rs_ledoitwolf,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.93596316,0.366579403
gmm_rs_oas,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-34.95628245,0.300922217
gmm_rs_shrunk,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-35.06402428,0.301696276
gmm_shrunk,3,0.21,10,9,1,1,0,0,0,0,0,0,1,0,1,-35.06408228,0.001469348
kmeans,3,0.21,10,9,0.941033461,0.919084177,0,2,2,0,0,0.02613155,0.947736901,0.177714029,0.919084177,243964.2813,0.001899778
kmeans_hg,3,0.21,10,9,0.950635645,0.929246679,0,2,2,0,0,0.02187291,0.956254181,0.155415757,0.929246679,243951.0375,0.583106289
kmeans_ms,3,0.21,10,9,0.950635645,0.929246679,0,2,2,0,0,0.02187291,0.956254181,0.155415757,0.929246679,243951.0375,0.566145462
kmeans_rs,3,0.21,10,9,0.950635645,0.929246679,0,2,2,0,0,0.02187291,0.956254181,0.155415757,0.929246679,243951.0375,0.465069693
gmm,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-38.94816589,0.002443849
gmm_hg,3,0.21,10,10,0.541764181,0.683539756,1,1,1,1,1,0.239531773,0.520936455,0.581834519,0.683539756,-38.55693861,0.50136216
gmm_hg_ledoitwolf,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-38.97193373,0.510600202
gmm_hg_oas,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-39.04222037,0.375301189
gmm_hg_shrunk,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-39.1720094,0.327916642
gmm_ledoitwolf,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-38.97198298,0.002490483
gmm_ms,3,0.21,10,10,0.546216509,0.706728255,1,1,1,1,1,0.233556299,0.532887402,0.528269868,0.706728255,-38.57536722,0.468283471
gmm_ms_ledoitwolf,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-38.97193633,0.551962998
gmm_ms_oas,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-39.04218451,0.43136959
gmm_ms_shrunk,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-39.17202454,0.374727458
gmm_oas,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-39.04231667,0.001770718
gmm_rs,3,0.21,10,10,0.541764181,0.703026718,1,1,1,1,1,0.235540691,0.528918618,0.537753961,0.703026718,-38.56225336,0.402774738
gmm_rs_ledoitwolf,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-38.97193205,0.349985298
gmm_rs_oas,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-39.04214087,0.207573119
gmm_rs_shrunk,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-39.17202942,0.184185328
gmm_shrunk,3,0.21,10,10,1,1,0,0,0,0,0,0,1,0,1,-39.17207779,0.001588767
kmeans,3,0.21,10,10,0.931537151,0.909684718,0,2,2,0,0,0.030345596,0.939308807,0.198324415,0.909684718,785449.7975,0.001565212
kmeans_hg,3,0.21,10,10,0.840367285,0.822012043,0,2,2,0,0,0.0709699,0.858060201,0.389750652,0.822012043,784421.9014,0.576746043
kmeans_ms,3,0.21,10,10,0.840367285,0.822012043,0,2,2,0,0,0.0709699,0.858060201,0.389750652,0.822012043,784421.9014,0.601374605
kmeans_rs,3,0.21,10,10,0.840367285,0.822012043,0,2,2,0,0,0.0709699,0.858060201,0.389750652,0.822012043,784421.9014,0.518069447
gmm,3,0.21,10,11,1,1,0,0,0,0,0,0,1,0,1,-37.89512107,0.002970534
gmm_hg,3,0.21,10,11,0.560426198,0.704161228,0,1,1,1,1,0.22490524,0.550189521,0.535708695,0.704161228,-37.71961573,0.9472659
gmm_hg_ledoitwolf,3,0.21,10,11,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.89668013,0.563477846
gmm_hg_oas,3,0.21,10,11,0.980068022,0.970191155,0,0,0,0,0,0.008829431,0.982341137,0.065492751,0.970191155,-37.9398759,0.452548821
gmm_hg_shrunk,3,0.21,10,11,1,1,0,0,0,0,0,0,1,0,1,-37.94647153,0.39939697
gmm_ledoitwolf,3,0.21,10,11,1,1,0,0,0,0,0,0,1,0,1,-37.89675686,0.003238749
gmm_ms,3,0.21,10,11,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.8950819,0.670965357
gmm_ms_ledoitwolf,3,0.21,10,11,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.89668316,0.744957099
gmm_ms_oas,3,0.21,10,11,0.980068022,0.970191155,0,0,0,0,0,0.008829431,0.982341137,0.065492751,0.970191155,-37.93982772,0.563975251
gmm_ms_shrunk,3,0.21,10,11,1,1,0,0,0,0,0,0,1,0,1,-37.9464678,0.531228775
gmm_oas,3,0.21,10,11,1,1,0,0,0,0,0,0,1,0,1,-37.94222617,0.002417884
gmm_rs,3,0.21,10,11,0.528942969,0.703026718,1,1,1,1,1,0.235540691,0.528918618,0.537753961,0.703026718,-37.40681877,1.228028237
gmm_rs_ledoitwolf,3,0.21,10,11,0.989983167,0.982992973,0,0,0,0,0,0.004437012,0.991125975,0.03736769,0.982992973,-37.89667957,0.403115686
gmm_rs_oas,3,0.21,10,11,0.980068022,0.970191155,0,0,0,0,0,0.008829431,0.982341137,0.065492751,0.970191155,-37.9398177,0.328102344
gmm_rs_shrunk,3,0.21,10,11,1,1,0,0,0,0,0,0,1,0,1,-37.94646975,0.331335938
gmm_shrunk,3,0.21,10,11,1,1,0,0,0,0,0,0,1,0,1,-37.94655663,0.002491297
kmeans,3,0.21,10,11,0.980068022,0.970191155,0,2,2,0,0,0.008829431,0.982341137,0.065492751,0.970191155,378021.7754,0.001658558
