algorithm,k,c,d,i,ari,obj,t
kmeans_ms,10,-0.26,2,14,0.3992468626392445,174869.7349697227,5.564452849
kmeans_rs,10,-0.26,2,14,0.39846679391203227,174853.43942166466,3.056343303
kmeans_hg,10,-0.26,2,14,0.39846679391203227,174853.43942166466,5.006940375
gmm,10,-0.26,2,14,0.4105217282131555,-9.294202198031654,0.009185804
gmm_ms,10,-0.26,2,14,0.41240844037271557,-9.26796955575982,2.14634525
gmm_rs,10,-0.26,2,14,0.4627978852830684,-9.274909804593447,0.860958391
gmm_hg,10,-0.26,2,14,0.4445807798568464,-9.272392699172263,1.76472001
gmm_shrunk,10,-0.26,2,14,0.4324218989187032,-9.30785785028109,0.012699628
gmm_ms_shrunk,10,-0.26,2,14,0.4609881076521277,-9.289554796327609,1.778477102
gmm_rs_shrunk,10,-0.26,2,14,0.4469965580100782,-9.28439382273038,0.804471966
gmm_hg_shrunk,10,-0.26,2,14,0.42901338760670416,-9.285517226079726,1.483379365
gmm_oas,10,-0.26,2,14,0.41081175751470794,-9.295122889729983,0.008928979
gmm_ms_oas,10,-0.26,2,14,0.46453156626798026,-9.279240275546165,2.132767375
gmm_rs_oas,10,-0.26,2,14,0.42695026537605657,-9.274115416816304,0.833247108
gmm_hg_oas,10,-0.26,2,14,0.41660132384371384,-9.276957985571553,1.724849805
gmm_ledoitwolf,10,-0.26,2,14,0.4147063543129659,-9.29344728956154,0.010778706
gmm_ms_ledoitwolf,10,-0.26,2,14,0.4187539130279233,-9.268459530206751,2.480221921
gmm_rs_ledoitwolf,10,-0.26,2,14,0.4455644639231902,-9.27479553164659,0.979253323
gmm_hg_ledoitwolf,10,-0.26,2,14,0.45205077896353585,-9.275859120901364,1.986026057
kmeans,10,-0.26,5,13,0.3480353331215298,405975.3658646105,0.030562417
kmeans_ms,10,-0.26,5,13,0.33230437924179324,403817.9078388701,6.424126803
kmeans_rs,10,-0.26,5,13,0.3340946249419488,403792.9956115494,4.326065435
kmeans_hg,10,-0.26,5,13,0.33393154821626947,403828.78755381855,6.056473326
gmm,10,-0.26,5,13,0.3246627141137986,-19.665272908929342,0.067298461
gmm_ms,10,-0.26,5,13,0.3059393722385981,-19.566379186276606,6.120680064
gmm_rs,10,-0.26,5,13,0.29829745859090795,-19.48685022605454,2.318175875
gmm_hg,10,-0.26,5,13,0.36334591167427804,-19.521654814892806,4.84857359
gmm_shrunk,10,-0.26,5,13,0.3715447023536148,-19.77993741410228,0.032467028
gmm_ms_shrunk,10,-0.26,5,13,0.47734239036472154,-19.71942629404441,5.601715703
gmm_rs_shrunk,10,-0.26,5,13,0.4588161514903611,-19.713779682151863,1.959360396
gmm_hg_shrunk,10,-0.26,5,13,0.45931281420822406,-19.715828449592525,4.022648568
gmm_oas,10,-0.26,5,13,0.3548098265838945,-19.677541524156215,0.051809777
gmm_ms_oas,10,-0.26,5,13,0.46282844131101436,-19.624840785757797,6.146110342
gmm_rs_oas,10,-0.26,5,13,0.3735739884307863,-19.63098542130908,2.12744661
gmm_hg_oas,10,-0.26,5,13,0.4592912682545993,-19.606991171706795,4.34366826
gmm_ledoitwolf,10,-0.26,5,13,0.3213446578670082,-19.69334596113002,0.0528787
gmm_ms_ledoitwolf,10,-0.26,5,13,0.47905858698981957,-19.621084702196633,8.154437249
gmm_rs_ledoitwolf,10,-0.26,5,13,0.4475461129158721,-19.618082364513317,2.815920565
gmm_hg_ledoitwolf,10,-0.26,5,13,0.4759881436922739,-19.616426321960795,5.40414261
kmeans,10,-0.26,5,14,0.23330140240744784,518381.0627642105,0.01729275
kmeans_ms,10,-0.26,5,14,0.2436900113165301,503314.3315277698,6.336941627
kmeans_rs,10,-0.26,5,14,0.24005026047497094,503247.45159778115,4.202980435
kmeans_hg,10,-0.26,5,14,0.2407596031093375,503240.3311104945,5.972824753
gmm,10,-0.26,5,14,0.3068011905775768,-20.25152764737543,0.055369693
gmm_ms,10,-0.26,5,14,0.31306652167588517,-20.161843045057697,5.644214589
gmm_rs,10,-0.26,5,14,0.3522378168175158,-20.114332976188713,2.488482222
gmm_hg,10,-0.26,5,14,0.22873358220569942,-20.043076281619445,4.94036831
gmm_shrunk,10,-0.26,5,14,0.2929765797446208,-20.326513137839925,0.018238715
gmm_ms_shrunk,10,-0.26,5,14,0.3361717491534566,-20.30033617685386,4.720848443
gmm_rs_shrunk,10,-0.26,5,14,0.3546175825336254,-20.286534747565934,1.856107456
gmm_hg_shrunk,10,-0.26,5,14,0.35647742328862897,-20.29225084289769,3.699203912
gmm_oas,10,-0.26,5,14,0.31318457640589153,-20.258860752256055,0.025475852
gmm_ms_oas,10,-0.26,5,14,0.3476095194822759,-20.21516680054512,5.82309674
gmm_rs_oas,10,-0.26,5,14,0.3838525374598387,-20.199906163193365,2.16333367
gmm_hg_oas,10,-0.26,5,14,0.3501802196117198,-20.203042361501833,4.408559166
gmm_ledoitwolf,10,-0.26,5,14,0.3179901328602506,-20.257592752045063,0.032736953
gmm_ms_ledoitwolf,10,-0.26,5,14,0.3488638026681758,-20.213514314329313,7.374900357
gmm_rs_ledoitwolf,10,-0.26,5,14,0.367112919773041,-20.19210426474157,2.741504972
gmm_hg_ledoitwolf,10,-0.26,5,14,0.3917793244418087,-20.20080172993535,5.294119164
kmeans,10,-0.26,10,13,0.171730827198883,1.2368535644334755e6,0.01883037
kmeans_ms,10,-0.26,10,13,0.16392165896309788,1.2171230865686922e6,7.115995508
kmeans_rs,10,-0.26,10,13,0.17234181262742165,1.2159082803646037e6,4.499721087
kmeans_hg,10,-0.26,10,13,0.16852045621168035,1.2162663119285393e6,6.450001017
gmm,10,-0.26,10,13,0.1722374042419433,-39.322883299559436,0.132263342
gmm_ms,10,-0.26,10,13,0.13182764036601932,-38.85031552790407,12.37159664
gmm_rs,10,-0.26,10,13,0.0015240321315386084,-37.55922529476699,5.431890508
gmm_hg,10,-0.26,10,13,0.10406115775129596,-38.21834513104,10.652390744
gmm_shrunk,10,-0.26,10,13,0.14585657104958286,-39.416060811619616,0.042143315
gmm_ms_shrunk,10,-0.26,10,13,0.2769048430859364,-39.327936228930604,9.566738899
gmm_rs_shrunk,10,-0.26,10,13,0.23390778364099948,-39.26298289601411,3.803507586
gmm_hg_shrunk,10,-0.26,10,13,0.33615073936862294,-39.27443411497261,6.986362544
gmm_oas,10,-0.26,10,13,0.15907287129269437,-39.341854562151994,0.044829688
gmm_ms_oas,10,-0.26,10,13,0.22232024038200984,-39.202672557154926,11.365364853
gmm_rs_oas,10,-0.26,10,13,0.2125783946240421,-39.14749234505676,3.398588969
gmm_hg_oas,10,-0.26,10,13,0.2662913219174644,-39.12654936229284,8.319123645
gmm_ledoitwolf,10,-0.26,10,13,0.12427246216521262,-39.45152762601842,0.027566451
gmm_ms_ledoitwolf,10,-0.26,10,13,0.19566555624477336,-39.28136814097564,12.191223308
gmm_rs_ledoitwolf,10,-0.26,10,13,0.13347810548484798,-39.190581957999214,4.343549914
gmm_hg_ledoitwolf,10,-0.26,10,13,0.26552457837257015,-39.208225556098974,9.555038977
kmeans,10,-0.26,10,14,0.23904555037811862,1.1055897379789168e6,0.030693066
kmeans_ms,10,-0.26,10,14,0.2783541224061419,1.1007589930970764e6,7.74489548
kmeans_rs,10,-0.26,10,14,0.27531976514283724,1.0999278700835218e6,4.574447816
kmeans_hg,10,-0.26,10,14,0.27594763507230463,1.0999490339968563e6,6.350837282
gmm,10,-0.26,10,14,0.16539217152231966,-38.82950448454234,0.120311851
gmm_ms,10,-0.26,10,14,0.1988378004600446,-38.27675235940955,11.995887053
gmm_rs,10,-0.26,10,14,0.14882556142429032,-37.38792264816087,6.139442454
gmm_hg,10,-0.26,10,14,0.12814579908944054,-37.57336359335107,10.750912671
gmm_shrunk,10,-0.26,10,14,0.18974602709622537,-38.91994016636198,0.052663821
gmm_ms_shrunk,10,-0.26,10,14,0.3408823489433527,-38.740488201290084,10.976044455
gmm_rs_shrunk,10,-0.26,10,14,0.2662780366878245,-38.72626717397493,3.599114669
gmm_hg_shrunk,10,-0.26,10,14,0.38749469702676653,-38.70865981697878,7.723074299
gmm_oas,10,-0.26,10,14,0.16773217403701135,-38.87552089747627,0.0350885
gmm_ms_oas,10,-0.26,10,14,0.2258577549898118,-38.64142667135475,11.445579681
gmm_rs_oas,10,-0.26,10,14,0.27678041151356997,-38.55438507834162,3.712025313
gmm_hg_oas,10,-0.26,10,14,0.2912099634600634,-38.58371745706362,7.825560172
gmm_ledoitwolf,10,-0.26,10,14,0.1609423481452325,-38.908280493295834,0.034548916
gmm_ms_ledoitwolf,10,-0.26,10,14,0.2318889439936549,-38.66357685101004,13.873812477
gmm_rs_ledoitwolf,10,-0.26,10,14,0.233671230138188,-38.59483237663119,4.698329223
gmm_hg_ledoitwolf,10,-0.26,10,14,0.2839780875081985,-38.56722068719065,9.771947201
kmeans,10,-0.26,20,13,0.10320677141130713,2.632354371908102e6,0.042876085
kmeans_ms,10,-0.26,20,13,0.1454383401887161,2.5950805159680243e6,6.97460894
kmeans_rs,10,-0.26,20,13,0.1347852658811861,2.5842511528975624e6,3.557070755
kmeans_hg,10,-0.26,20,13,0.1245424098605199,2.5866009878095556e6,5.743541635
gmm,10,-0.26,20,13,0.09734084956410112,-76.49056223286439,0.124063902
gmm_ms,10,-0.26,20,13,0.06724743743009476,-73.20883075626938,23.425247334
gmm_rs,10,-0.26,20,13,0.0008359346306476219,-69.2907903483991,5.409424915
gmm_hg,10,-0.26,20,13,0.0017738034594042597,-69.53035870949378,21.535571679
gmm_shrunk,10,-0.26,20,13,0.19389398034000202,-76.81900851528539,0.099409549
gmm_ms_shrunk,10,-0.26,20,13,0.1689147570792043,-76.67544954068279,20.058219013
gmm_rs_shrunk,10,-0.26,20,13,0.26049926498663917,-76.40022723827693,5.561886079
gmm_hg_shrunk,10,-0.26,20,13,0.257821658014612,-76.36975786594229,14.684799964
gmm_oas,10,-0.26,20,13,0.15311831775559706,-76.67387269614065,0.130126186
gmm_ms_oas,10,-0.26,20,13,0.16962968404009018,-76.29610319539968,23.630681909
gmm_rs_oas,10,-0.26,20,13,0.1626087086688629,-75.88006693133245,8.678807002
gmm_hg_oas,10,-0.26,20,13,0.21665828264813036,-75.9853220224936,21.519287513
gmm_ledoitwolf,10,-0.26,20,13,0.1738906589178526,-76.77113357264372,0.112162603
gmm_ms_ledoitwolf,10,-0.26,20,13,0.16594680247106425,-76.3518674301783,27.401715644
gmm_rs_ledoitwolf,10,-0.26,20,13,0.09994776864266393,-76.0183617166127,9.174112745
gmm_hg_ledoitwolf,10,-0.26,20,13,0.09867520157955742,-76.03726861267707,22.828585296
kmeans,10,-0.26,20,14,0.1901596516944989,2.312902824421107e6,0.039992348
kmeans_ms,10,-0.26,20,14,0.2729336928140361,2.2837158258611606e6,7.379627843
kmeans_rs,10,-0.26,20,14,0.2546227186052847,2.2808896646264847e6,3.525034029
kmeans_hg,10,-0.26,20,14,0.25593868856600793,2.2817495894100047e6,5.875616294
gmm,10,-0.26,20,14,0.15723455741164027,-73.915405251577,0.235802003
gmm_ms,10,-0.26,20,14,0.2037374221504413,-71.94663369784021,25.857546006
gmm_rs,10,-0.26,20,14,0.001861153436030071,-68.0658369096163,11.849569624
gmm_hg,10,-0.26,20,14,0.0019301995241913367,-68.39936677149066,19.422880286
gmm_shrunk,10,-0.26,20,14,0.20859525809612084,-75.49317413430909,0.108862542
gmm_ms_shrunk,10,-0.26,20,14,0.2989259874148126,-75.1744261970948,21.165335649
gmm_rs_shrunk,10,-0.26,20,14,0.4089995624721183,-74.81781624899351,7.774026646
gmm_hg_shrunk,10,-0.26,20,14,0.4720444058296871,-74.73573553934858,14.145983023
gmm_oas,10,-0.26,20,14,0.16811840373670878,-75.15620857231644,0.134016072
gmm_ms_oas,10,-0.26,20,14,0.284487684507351,-74.85874796304338,24.421687086
gmm_rs_oas,10,-0.26,20,14,0.23781971359635823,-74.46357511140232,9.829894629
gmm_hg_oas,10,-0.26,20,14,0.36687557837297546,-74.38753886603853,19.937530162
gmm_ledoitwolf,10,-0.26,20,14,0.17224709079433956,-75.33832796099179,0.106015462
gmm_ms_ledoitwolf,10,-0.26,20,14,0.23397638002131832,-74.88463958145815,28.06092203
gmm_rs_ledoitwolf,10,-0.26,20,14,0.17735893264775698,-74.68355580522838,9.646127291
gmm_hg_ledoitwolf,10,-0.26,20,14,0.3108878432696013,-74.70869145147512,24.605371688
kmeans,10,-0.26,30,13,0.08263364759342905,3.815160142477918e6,0.02660507
kmeans_ms,10,-0.26,30,13,0.13868147047964793,3.7721345906291264e6,7.282868664
kmeans_rs,10,-0.26,30,13,0.10282544936008962,3.770186222067245e6,3.508208908
kmeans_hg,10,-0.26,30,13,0.15194352073051745,3.7601669052586285e6,5.944385996
gmm,10,-0.26,30,13,0.06685277671430358,-108.78600811605425,0.290803418
gmm_ms,10,-0.26,30,13,0.11670890139991023,-103.7920605207657,40.302732822
gmm_rs,10,-0.26,30,13,0.001537638834921571,-96.35309310905468,7.284048007
gmm_hg,10,-0.26,30,13,0.0017784522333554153,-97.31223071564263,31.703875207
gmm_shrunk,10,-0.26,30,13,0.07016358315909071,-113.52798905728957,0.174220846
gmm_ms_shrunk,10,-0.26,30,13,0.10538559993114682,-112.64413874391856,41.142049163
gmm_rs_shrunk,10,-0.26,30,13,0.1452626228934647,-112.67830568490805,7.058630611
gmm_hg_shrunk,10,-0.26,30,13,0.23852199988745623,-112.04419819072713,24.608059694
gmm_oas,10,-0.26,30,13,0.07031310880385443,-112.77684857425024,0.136782657
gmm_ms_oas,10,-0.26,30,13,0.1201733229361394,-111.74034056771896,45.057286541
gmm_rs_oas,10,-0.26,30,13,0.08163000482598687,-111.03017266357814,13.49023257
gmm_hg_oas,10,-0.26,30,13,0.16015783018553184,-110.92500916690871,41.965350347
gmm_ledoitwolf,10,-0.26,30,13,0.08640643270444702,-112.99712289372575,0.201527558
gmm_ms_ledoitwolf,10,-0.26,30,13,0.10633556597181884,-112.11295447069816,54.214581261
gmm_rs_ledoitwolf,10,-0.26,30,13,0.07429895113418113,-111.62880263581373,17.94929336
gmm_hg_ledoitwolf,10,-0.26,30,13,0.06887895983175601,-111.53896296236502,40.242831336
kmeans,10,-0.26,30,14,0.07181599252114187,5.880932344759916e6,0.030247434
kmeans_ms,10,-0.26,30,14,0.10285772863318753,5.820192997543741e6,7.298980107
kmeans_rs,10,-0.26,30,14,0.10103546229267846,5.773167520026783e6,3.584134929
kmeans_hg,10,-0.26,30,14,0.12587056065207464,5.791480413170804e6,6.17854034
gmm,10,-0.26,30,14,0.04875846357488103,-113.57069940842865,0.214554904
gmm_ms,10,-0.26,30,14,0.07040146725375282,-105.1133748568496,35.493585177
gmm_rs,10,-0.26,30,14,0.04922082090270086,-100.00899475006266,7.773008846
gmm_hg,10,-0.26,30,14,0.00996749532026818,-99.94328662152546,33.437488115
gmm_shrunk,10,-0.26,30,14,0.09281380019610305,-116.88696862572682,0.140472287
gmm_ms_shrunk,10,-0.26,30,14,0.10919429796742239,-116.57205663333654,21.890864392
gmm_rs_shrunk,10,-0.26,30,14,0.22195823405466342,-116.06528981986723,6.505738014
gmm_hg_shrunk,10,-0.26,30,14,0.29012969135885774,-115.71325553020328,18.691221065
gmm_oas,10,-0.26,30,14,0.07765683933887464,-116.1611333981934,0.137636747
gmm_ms_oas,10,-0.26,30,14,0.061180238866546936,-115.38017555005752,26.115967838
gmm_rs_oas,10,-0.26,30,14,0.10803557217659934,-114.77574348230753,14.088114964
gmm_hg_oas,10,-0.26,30,14,0.223159869103089,-114.76753807218857,25.85129507
gmm_ledoitwolf,10,-0.26,30,14,0.08674913243524644,-116.56084370680654,0.109426736
gmm_ms_ledoitwolf,10,-0.26,30,14,0.08643878045008078,-115.69461464786617,29.319543916
gmm_rs_ledoitwolf,10,-0.26,30,14,0.10551064982245123,-115.63844034846423,14.278277431
gmm_hg_ledoitwolf,10,-0.26,30,14,0.10024121387398657,-115.40622664971218,30.425577387
kmeans,10,-0.26,40,13,0.08625479316604279,6.61179894655915e6,0.045426323
kmeans_ms,10,-0.26,40,13,0.0850546915527228,6.565297972497157e6,7.772363627
kmeans_rs,10,-0.26,40,13,0.10639597871684416,6.557432187717099e6,3.140806867
kmeans_hg,10,-0.26,40,13,0.11459103998223143,6.543288467459832e6,6.665413571
gmm,10,-0.26,40,13,0.02330370635369468,-135.20442177054173,0.371786103
gmm_ms,10,-0.26,40,13,0.02330370635369468,-135.20442177054173,90.170492954
gmm_rs,10,-0.26,40,13,0.04553757640784984,-127.40434598511226,16.243348586
gmm_hg,10,-0.26,40,13,0.007156163483534059,-122.74885441199885,58.638627592
gmm_shrunk,10,-0.26,40,13,0.04060800025114289,-153.48097706849077,0.234355591
gmm_ms_shrunk,10,-0.26,40,13,0.07643297125309333,-153.10004190827198,77.09763683
gmm_rs_shrunk,10,-0.26,40,13,0.18417597624579543,-152.3951488326994,18.545306064
gmm_hg_shrunk,10,-0.26,40,13,0.16821162550751656,-151.71421734540053,50.716888791
gmm_oas,10,-0.26,40,13,0.036291777892326016,-151.4101535334146,0.216953611
gmm_ms_oas,10,-0.26,40,13,0.09499999764095195,-151.22232774450055,70.271351129
gmm_rs_oas,10,-0.26,40,13,0.04417065392901453,-150.09770356849936,13.466986125
gmm_hg_oas,10,-0.26,40,13,0.14470221615586348,-150.08846486140504,44.875460828
gmm_ledoitwolf,10,-0.26,40,13,0.051823449232265326,-152.71337458834097,0.202801433
gmm_ms_ledoitwolf,10,-0.26,40,13,0.09958328306630544,-152.20275994321244,68.55614874
gmm_rs_ledoitwolf,10,-0.26,40,13,0.047359210567686764,-151.7065738789695,21.233669862
gmm_hg_ledoitwolf,10,-0.26,40,13,0.06117226203216759,-151.65020483698459,56.583304825
kmeans,10,-0.26,40,14,0.17235621440317772,6.052789979094241e6,0.029271353
kmeans_ms,10,-0.26,40,14,0.14622719746994753,6.030507293839296e6,9.139662951
kmeans_rs,10,-0.26,40,14,0.17251867598981774,5.997078773857842e6,3.273465513
kmeans_hg,10,-0.26,40,14,0.20532265814296694,5.988955257486065e6,7.074772
gmm,10,-0.26,40,14,0.0180615650180792,-142.55313830801433,0.436458436
gmm_ms,10,-0.26,40,14,0.025529370655581717,-130.06691945043102,70.141429163
gmm_rs,10,-0.26,40,14,0.009631676320883692,-123.48757878669406,10.011037882
gmm_hg,10,-0.26,40,14,0.008150249945476277,-121.90428611061533,48.051669917
gmm_shrunk,10,-0.26,40,14,0.05159393100018851,-150.86825953235444,0.5779454
gmm_ms_shrunk,10,-0.26,40,14,0.09355716508153633,-150.4839616783164,67.169516994
gmm_rs_shrunk,10,-0.26,40,14,0.14000828633783463,-149.6489288633492,11.731723222
gmm_hg_shrunk,10,-0.26,40,14,0.21344296522086034,-149.00783234772098,33.921118584
gmm_oas,10,-0.26,40,14,0.019435031495465157,-150.3465789204711,0.254838204
gmm_ms_oas,10,-0.26,40,14,0.04582464989020712,-148.44539317309855,72.036988954
gmm_rs_oas,10,-0.26,40,14,0.02811714603141,-147.72904740911116,11.37096328
gmm_hg_oas,10,-0.26,40,14,0.03014436725567631,-147.14174710170303,44.329179433
gmm_ledoitwolf,10,-0.26,40,14,0.055516213935468885,-150.27450198750287,0.332501629
gmm_ms_ledoitwolf,10,-0.26,40,14,0.03489119540421324,-149.03729434393395,74.198447522
gmm_rs_ledoitwolf,10,-0.26,40,14,0.04015981368919842,-148.93421548186203,11.917032198
gmm_hg_ledoitwolf,10,-0.26,40,14,0.03555242377067917,-148.39467906397695,39.729726843
kmeans,10,-0.1,2,13,0.7221762421136252,231182.8978718572,0.025351876
kmeans_ms,10,-0.1,2,13,0.7222123899502185,231160.3820645882,4.419936895
kmeans_rs,10,-0.1,2,13,0.7205106921339572,231157.5134780927,2.993331414
kmeans_hg,10,-0.1,2,13,0.7205106921339572,231157.5134780927,3.974560411
gmm,10,-0.1,2,13,0.5455061551021089,-9.599705871705885,0.009695175
gmm_ms,10,-0.1,2,13,0.7738681825147987,-9.552315471757845,2.421381797
gmm_rs,10,-0.1,2,13,0.6605907911330022,-9.54534078081736,1.062449232
gmm_hg,10,-0.1,2,13,0.6637856421763217,-9.54995271605595,1.917339169
gmm_shrunk,10,-0.1,2,13,0.6069676150384324,-9.62785195419864,0.019317303
gmm_ms_shrunk,10,-0.1,2,13,0.776132043912813,-9.583077089883437,2.213334479
gmm_rs_shrunk,10,-0.1,2,13,0.7681999638144976,-9.582071758971502,1.134387764
gmm_hg_shrunk,10,-0.1,2,13,0.7720009284880015,-9.582088908898188,2.148375834
gmm_oas,10,-0.1,2,13,0.5486997183164224,-9.599620729693767,0.012118293
gmm_ms_oas,10,-0.1,2,13,0.7672955045781454,-9.552368994484285,2.427763193
gmm_rs_oas,10,-0.1,2,13,0.6625809870804041,-9.547498091472757,1.138544453
gmm_hg_oas,10,-0.1,2,13,0.664412095201737,-9.5483900452694,2.022501361
gmm_ledoitwolf,10,-0.1,2,13,0.549548128551379,-9.599199321208747,0.011404492
gmm_ms_ledoitwolf,10,-0.1,2,13,0.7680359812549732,-9.552186074438831,2.846469443
gmm_rs_ledoitwolf,10,-0.1,2,13,0.6622711849403202,-9.547485970751087,1.29793179
gmm_hg_ledoitwolf,10,-0.1,2,13,0.6536051482739659,-9.549594701382821,2.088510778
kmeans,10,-0.1,2,14,0.7582872493478549,188977.76856755317,0.013252395
kmeans_ms,10,-0.1,2,14,0.7602119750249631,188944.96818413024,3.71227634
kmeans_rs,10,-0.1,2,14,0.7602119750249631,188944.96818413024,2.24585962
kmeans_hg,10,-0.1,2,14,0.7602119750249631,188944.96818413024,3.229470064
gmm,10,-0.1,2,14,0.6036883215607528,-9.467994369799992,0.010694363
gmm_ms,10,-0.1,2,14,0.8104040129074005,-9.385936823289473,2.52771562
gmm_rs,10,-0.1,2,14,0.8093196067152312,-9.383089281292575,1.029181765
gmm_hg,10,-0.1,2,14,0.8015176965005344,-9.383826699746429,2.322669999
gmm_shrunk,10,-0.1,2,14,0.6081801255793562,-9.52090328337312,0.008228319
gmm_ms_shrunk,10,-0.1,2,14,0.8044894690763611,-9.401298729841201,2.399424462
gmm_rs_shrunk,10,-0.1,2,14,0.8078483210421508,-9.398371081240393,1.035492344
gmm_hg_shrunk,10,-0.1,2,14,0.8078483210421508,-9.398388151993581,2.064364015
gmm_oas,10,-0.1,2,14,0.5979736885704879,-9.469257146413542,0.010579345
gmm_ms_oas,10,-0.1,2,14,0.8180219360484653,-9.385776156846669,2.590264803
gmm_rs_oas,10,-0.1,2,14,0.8090239392132531,-9.383325183609893,1.040417464
gmm_hg_oas,10,-0.1,2,14,0.8126153227525384,-9.383491800512633,2.075666255
gmm_ledoitwolf,10,-0.1,2,14,0.597779436257827,-9.468693416905632,0.015131591
gmm_ms_ledoitwolf,10,-0.1,2,14,0.8160786490991396,-9.384818494874908,2.952450791
gmm_rs_ledoitwolf,10,-0.1,2,14,0.807218075824298,-9.383205383044968,1.208539848
gmm_hg_ledoitwolf,10,-0.1,2,14,0.8070108762477504,-9.383282173742948,2.443656598
kmeans,10,-0.1,5,13,0.6083559306520461,548060.3391459775,0.010231088
kmeans_ms,10,-0.1,5,13,0.6019615633579607,544735.0908297502,4.112786993
kmeans_rs,10,-0.1,5,13,0.602353661399656,544693.2860677527,2.91922859
kmeans_hg,10,-0.1,5,13,0.602353661399656,544693.2860677527,4.066081788
gmm,10,-0.1,5,13,0.7340667990061771,-20.308168807093725,0.043955267
gmm_ms,10,-0.1,5,13,0.6798818170046967,-20.196889227648764,5.844327174
gmm_rs,10,-0.1,5,13,0.7010802313158572,-20.298837618761297,2.372715438
gmm_hg,10,-0.1,5,13,0.6514706348633519,-20.180877364181057,3.953050306
gmm_shrunk,10,-0.1,5,13,0.7291032601545437,-20.412475420749793,0.036801395
gmm_ms_shrunk,10,-0.1,5,13,0.6965594356882235,-20.40778024081024,5.711351633
gmm_rs_shrunk,10,-0.1,5,13,0.7062897931386283,-20.40557375739415,1.654936767
gmm_hg_shrunk,10,-0.1,5,13,0.6891911315463789,-20.405075110983663,3.424426304
gmm_oas,10,-0.1,5,13,0.7300318697994926,-20.313034464221165,0.036410368
gmm_ms_oas,10,-0.1,5,13,0.7045048029375565,-20.304498098305388,5.901832549
gmm_rs_oas,10,-0.1,5,13,0.7049501501001891,-20.30391658458059,2.229744711
gmm_hg_oas,10,-0.1,5,13,0.7080139506530937,-20.303946852706805,3.983137346
gmm_ledoitwolf,10,-0.1,5,13,0.7354086766964161,-20.31121291640217,0.045764168
gmm_ms_ledoitwolf,10,-0.1,5,13,0.7008833675482735,-20.30241224629472,7.684506025
gmm_rs_ledoitwolf,10,-0.1,5,13,0.7012769594347895,-20.301673672454363,2.805887222
gmm_hg_ledoitwolf,10,-0.1,5,13,0.7034581242854024,-20.302016743756884,5.377248843
kmeans,10,-0.1,5,14,0.5387078711245765,687764.5157480002,0.01573617
kmeans_ms,10,-0.1,5,14,0.6088830384627083,669188.1713392402,4.973670782
kmeans_rs,10,-0.1,5,14,0.6110337525180395,669143.7090540287,3.396313013
kmeans_hg,10,-0.1,5,14,0.6110337525180395,669143.7090540287,4.815047316
